Plan ID,Insurance Company,Plan Name,Age,Rating Area,Metal Level,Market Place,Non-Tobacco Premium,Tobacco Premium,Counties,Rating Area Centroid
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,53,Rating Area 6,Bronze,On,949.06,1034.48,"Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","(42.15, -91.37)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,54,Rating Area 6,Bronze,On,993.26,1082.65,"Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","(42.15, -91.37)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,55,Rating Area 6,Bronze,On,1037.46,1130.83,"Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","(42.15, -91.37)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,56,Rating Area 6,Bronze,On,1085.38,1183.06,"Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","(42.15, -91.37)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,57,Rating Area 6,Bronze,On,1133.76,1235.80,"Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","(42.15, -91.37)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,58,Rating Area 6,Bronze,On,1185.40,1292.09,"Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","(42.15, -91.37)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,59,Rating Area 6,Bronze,On,1210.99,1319.98,"Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","(42.15, -91.37)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,60,Rating Area 6,Bronze,On,1262.63,1376.26,"Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","(42.15, -91.37)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,61,Rating Area 6,Bronze,On,1307.29,1424.95,"Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","(42.15, -91.37)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,62,Rating Area 6,Bronze,On,1336.60,1456.89,"Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","(42.15, -91.37)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,63,Rating Area 6,Bronze,On,1373.35,1496.95,"Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","(42.15, -91.37)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,64,Rating Area 6,Bronze,On,1395.68,1521.29,"Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","(42.15, -91.37)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,14,Rating Area 7,Bronze,On,345.17,376.23,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,15,Rating Area 7,Bronze,On,375.85,409.67,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,16,Rating Area 7,Bronze,On,387.58,422.46,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,17,Rating Area 7,Bronze,On,399.31,435.25,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,18,Rating Area 7,Bronze,On,411.94,449.02,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,19,Rating Area 7,Bronze,On,424.58,462.79,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,20,Rating Area 7,Bronze,On,437.66,477.05,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,21,Rating Area 7,Bronze,On,451.21,491.82,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,22,Rating Area 7,Bronze,On,451.20,491.81,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,23,Rating Area 7,Bronze,On,451.20,491.81,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,24,Rating Area 7,Bronze,On,451.20,491.81,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,25,Rating Area 7,Bronze,On,453.00,493.77,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,26,Rating Area 7,Bronze,On,462.03,503.61,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,27,Rating Area 7,Bronze,On,472.86,515.41,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,28,Rating Area 7,Bronze,On,490.45,534.59,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,29,Rating Area 7,Bronze,On,504.89,550.33,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,30,Rating Area 7,Bronze,On,512.11,558.20,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,31,Rating Area 7,Bronze,On,522.94,570.00,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,32,Rating Area 7,Bronze,On,533.77,581.81,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,33,Rating Area 7,Bronze,On,540.54,589.18,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,34,Rating Area 7,Bronze,On,547.75,597.05,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,35,Rating Area 7,Bronze,On,551.36,600.99,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,36,Rating Area 7,Bronze,On,554.97,604.92,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,37,Rating Area 7,Bronze,On,558.58,608.86,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,38,Rating Area 7,Bronze,On,562.19,612.79,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,39,Rating Area 7,Bronze,On,569.41,620.66,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,40,Rating Area 7,Bronze,On,576.63,628.53,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,41,Rating Area 7,Bronze,On,587.46,640.33,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,42,Rating Area 7,Bronze,On,597.84,651.64,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,43,Rating Area 7,Bronze,On,612.28,667.38,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,44,Rating Area 7,Bronze,On,630.32,687.05,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,45,Rating Area 7,Bronze,On,651.53,710.17,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,46,Rating Area 7,Bronze,On,676.80,737.71,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,47,Rating Area 7,Bronze,On,705.22,768.69,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,48,Rating Area 7,Bronze,On,737.71,804.10,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,49,Rating Area 7,Bronze,On,769.74,839.02,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,50,Rating Area 7,Bronze,On,805.84,878.37,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,51,Rating Area 7,Bronze,On,841.48,917.22,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,52,Rating Area 7,Bronze,On,880.74,960.01,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,53,Rating Area 7,Bronze,On,920.44,1003.28,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,54,Rating Area 7,Bronze,On,963.31,1050.01,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,55,Rating Area 7,Bronze,On,1006.17,1096.73,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,56,Rating Area 7,Bronze,On,1052.65,1147.38,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,57,Rating Area 7,Bronze,On,1099.57,1198.53,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,58,Rating Area 7,Bronze,On,1149.65,1253.12,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,59,Rating Area 7,Bronze,On,1174.47,1280.17,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,60,Rating Area 7,Bronze,On,1224.55,1334.76,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,61,Rating Area 7,Bronze,On,1267.87,1381.98,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,62,Rating Area 7,Bronze,On,1296.29,1412.96,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,63,Rating Area 7,Bronze,On,1331.94,1451.81,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030005,Medica Insurance Company,Inspire by Medica Bronze Copay,64,Rating Area 7,Bronze,On,1353.59,1475.42,"Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","(43.08, -92.99)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,15,Rating Area 1,Bronze,On,355.90,387.93,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,16,Rating Area 1,Bronze,On,367.01,400.04,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,17,Rating Area 1,Bronze,On,378.12,412.15,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,18,Rating Area 1,Bronze,On,390.08,425.19,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,19,Rating Area 1,Bronze,On,402.04,438.23,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,20,Rating Area 1,Bronze,On,414.43,451.73,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,21,Rating Area 1,Bronze,On,427.26,465.71,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,22,Rating Area 1,Bronze,On,427.25,465.70,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,23,Rating Area 1,Bronze,On,427.25,465.70,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,24,Rating Area 1,Bronze,On,427.25,465.70,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,25,Rating Area 1,Bronze,On,428.96,467.57,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,26,Rating Area 1,Bronze,On,437.50,476.88,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,27,Rating Area 1,Bronze,On,447.76,488.06,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,28,Rating Area 1,Bronze,On,464.42,506.22,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,29,Rating Area 1,Bronze,On,478.09,521.12,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,30,Rating Area 1,Bronze,On,484.93,528.57,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,31,Rating Area 1,Bronze,On,495.18,539.75,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,32,Rating Area 1,Bronze,On,505.44,550.93,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,33,Rating Area 1,Bronze,On,511.85,557.91,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,34,Rating Area 1,Bronze,On,518.68,565.36,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,35,Rating Area 1,Bronze,On,522.10,569.09,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,36,Rating Area 1,Bronze,On,525.52,572.81,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,37,Rating Area 1,Bronze,On,528.94,576.54,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,38,Rating Area 1,Bronze,On,532.35,580.26,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,39,Rating Area 1,Bronze,On,539.19,587.72,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
93078IA0030011,Medica Insurance Company,Inspire by Medica Bronze HSA,40,Rating Area 1,Bronze,On,546.03,595.17,"Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","(42.16, -93.6)"
